timestamp,station_id,temperature,temperature_corrected,pressure,pressure_corrected,humidity,humidity_corrected,anomaly_score,confidence,severity,root_cause_label,is_flagged,is_anomaly,anomaly_type
2026-09-01 05:00:00,AWS_KOCHI,26.0,26.0,1009.8,1009.8,87.0,87.0,0.06580268534932757,0.19956800934133045,Normal,Calibration drift: sustained deviation from local climatology,False,True,frozen_sensor
2026-09-01 05:00:00,AWS_SHIMLA,16.50988527903859,19.103500954108306,935.6767608983216,910.7496207169743,75.26086956521739,77.0,0.27168569667003656,0.6358428483350183,Low,Data spike: implausible instantaneous jump,True,True,calibration_drift
2026-09-01 05:00:00,AWS_JAISALMER,24.8,24.8,976.4,976.4,84.0,84.0,0.04121295707029053,0.020606478535145266,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 05:00:00,AWS_NOIDA,28.3,28.3,979.2,979.2,73.0,73.0,0.056424944390642794,0.028212472195321397,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 05:00:00,AWS_GURGAON,27.6,27.6,976.9,976.9,73.0,73.0,0.13427724057001791,0.23380528695167563,Normal,Sensor fault: value frozen (stuck sensor / comms cache),False,True,frozen_sensor
2026-09-01 05:00:00,AWS_BLR,29.36055054581896,34.37003736900819,898.8,900.6,57.69093490508841,100.0,0.1922650051742173,0.42946583592044196,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 05:00:00,AWS_DELHI,28.2,28.2,977.7,977.7,72.0,72.0,0.023329741243818248,0.011664870621909124,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 06:00:00,AWS_KOCHI,26.0,26.0,1010.4,1010.4,89.0,89.0,0.03731890678694249,0.018659453393471245,Normal,Calibration drift: sustained deviation from local climatology,False,True,frozen_sensor
2026-09-01 06:00:00,AWS_NOIDA,27.9,27.9,979.8,979.8,75.0,75.0,0.054716325379795476,0.027358162689897738,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 06:00:00,AWS_DELHI,27.7,27.7,978.2,978.2,74.0,74.0,0.04616729024296504,0.02308364512148252,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 06:00:00,AWS_SHIMLA,16.189909870190565,19.103500954108306,1063.9148808835594,910.7496207169743,74.91304347826087,77.0,0.3321973705007449,0.6660986852503724,Low,Data spike: implausible instantaneous jump,True,True,calibration_drift
2026-09-01 06:00:00,AWS_JAISALMER,24.5,24.5,976.6,976.6,85.0,85.0,0.029058052787790653,0.014529026393895327,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 06:00:00,AWS_GURGAON,27.2,28.55,977.5,976.75,73.0,73.0,0.18253399334106296,0.25793366333719814,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 06:00:00,AWS_BLR,27.076281822384235,33.76412279024487,899.3,900.8,100.0,100.0,0.22285997088232193,0.611429985441161,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 07:00:00,AWS_GURGAON,28.0,28.5,978.3,976.8,73.0,73.0,0.22957546213074975,0.4481210643987082,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 07:00:00,AWS_JAISALMER,49.8,29.25,977.1,976.4,82.0,62.0,0.24838842171466502,0.6241942108573325,Low,Data spike: implausible instantaneous jump,True,True,spike
2026-09-01 07:00:00,AWS_NOIDA,28.6,28.6,980.6,980.6,74.0,74.0,0.07032915893083316,0.20183124613208325,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 07:00:00,AWS_DELHI,28.5,28.5,979.1,979.1,73.0,73.0,0.07749544815351586,0.37208105741009123,Normal,Data spike: implausible instantaneous jump,False,False,none
2026-09-01 07:00:00,AWS_BLR,36.09016535469612,33.76412279024487,900.3,900.8,78.71519188723308,100.0,0.2325169326830142,0.6162584663415072,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 07:00:00,AWS_KOCHI,26.0,26.0,1010.9,1010.9,84.0,84.0,0.07205398477125036,0.20269365905229184,Normal,Data spike: implausible instantaneous jump,False,True,frozen_sensor
2026-09-01 07:00:00,AWS_SHIMLA,18.93357545741398,19.391325609063706,807.1,857.8099552884023,96.56521739130434,77.0,0.5920560734585315,0.7960280367292658,Medium,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 08:00:00,AWS_DELHI,29.5,29.5,979.6,979.6,69.0,69.0,0.09026148910399724,0.37846407788533193,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 08:00:00,AWS_SHIMLA,22.399296987641176,19.103500954108306,807.9,810.15,91.21739130434783,77.0,0.3644024352192846,0.5155345509429756,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 08:00:00,AWS_KOCHI,26.0,26.0,1011.4,1011.4,81.0,81.0,0.04427785528034981,0.022138927640174905,Normal,Data spike: implausible instantaneous jump,False,True,frozen_sensor
2026-09-01 08:00:00,AWS_NOIDA,29.6,29.6,981.2,981.2,70.0,70.0,0.10948646393618507,0.38807656530142587,Normal,Data spike: implausible instantaneous jump,False,False,none
2026-09-01 08:00:00,AWS_JAISALMER,51.1,29.25,977.9,976.45,75.0,62.0,0.16668132142193104,0.41667399404429883,Low,Calibration drift: sustained deviation from local climatology,True,True,spike
2026-09-01 08:00:00,AWS_GURGAON,29.0,28.4,978.9,976.8499999999999,73.0,73.0,0.29493488447199184,0.647467442235996,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 08:00:00,AWS_BLR,32.38188207172479,33.76412279024487,900.9,900.8,100.0,100.0,0.19719080048822565,0.43192873357744616,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 09:00:00,AWS_KOCHI,26.0,26.0,1011.8,1011.8,79.0,79.0,0.02713842465247168,0.01356921232623584,Normal,Calibration drift: sustained deviation from local climatology,False,True,frozen_sensor
2026-09-01 09:00:00,AWS_NOIDA,30.8,30.8,981.7,981.7,67.0,67.0,0.1051557844111992,0.3859112255389329,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 09:00:00,AWS_DELHI,30.8,30.8,980.0,980.0,65.0,65.0,0.12226533398159818,0.3944660003241324,Normal,Data spike: implausible instantaneous jump,False,False,none
2026-09-01 09:00:00,AWS_GURGAON,30.3,28.3,979.3,976.9,73.0,73.0,0.37569439516607867,0.6878471975830394,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 09:00:00,AWS_BLR,32.78668871134757,32.78668871134757,901.2,901.2,100.0,100.0,0.043078174000897314,0.021539087000448657,Normal,Calibration drift: sustained deviation from local climatology,False,True,multivariate_inconsistency
2026-09-01 09:00:00,AWS_JAISALMER,52.7,29.0,978.4,976.5,66.0,62.0,0.1568781385536714,0.411772402610169,Low,Calibration drift: sustained deviation from local climatology,True,True,spike
2026-09-01 09:00:00,AWS_SHIMLA,15.665855672086362,18.879611271081863,808.9,809.8,79.86956521739131,77.0,0.43359211143730936,0.7167960557186547,Medium,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 10:00:00,AWS_DELHI,32.1,32.1,980.3,980.3,60.0,60.0,0.11443187647240377,0.39054927156953523,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 10:00:00,AWS_BLR,34.791465798047085,28.5,901.5,911.3,66.2366641382041,70.51653786263351,0.20451339438263294,0.4355900305246498,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 10:00:00,AWS_GURGAON,31.6,28.1,979.5,976.8,73.0,73.0,0.39111590649473293,0.6955579532473665,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 10:00:00,AWS_JAISALMER,54.0,54.0,978.6,978.6,62.0,62.0,0.10935935793140017,0.22134634563236674,Normal,Calibration drift: sustained deviation from local climatology,False,True,spike
2026-09-01 10:00:00,AWS_KOCHI,26.0,26.0,1011.9,1011.9,77.0,77.0,0.02446401296451538,0.01223200648225769,Normal,Calibration drift: sustained deviation from local climatology,False,True,frozen_sensor
2026-09-01 10:00:00,AWS_SHIMLA,20.69996387872169,18.50351002093832,809.7,809.6500000000001,76.52173913043478,77.0,0.3897293448470563,0.5281980057568615,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 10:00:00,AWS_NOIDA,32.0,32.0,981.9,981.9,63.0,63.0,0.09818437510191873,0.38242552088429266,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 11:00:00,AWS_BLR,37.4,28.1,901.5,911.3,100.0,68.50081176091837,0.20152697072699433,0.6007634853634971,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 11:00:00,AWS_SHIMLA,28.32582219063589,18.50351002093832,810.4,809.5,64.17391304347827,78.43478260869566,0.4971553531227084,0.7485776765613542,Medium,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 11:00:00,AWS_NOIDA,32.4,32.4,982.2,982.2,59.0,59.0,0.0782809562141614,0.20580714477374734,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 11:00:00,AWS_KOCHI,26.0,26.0,1011.4,1011.4,76.0,76.0,0.05983476877701432,0.02991738438850716,Normal,Calibration drift: sustained deviation from local climatology,False,True,frozen_sensor
2026-09-01 11:00:00,AWS_GURGAON,42.2,27.9,967.7,976.7,100.0,73.0,0.5747889625901969,0.7873944812950984,Medium,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 11:00:00,AWS_DELHI,32.6,32.6,980.4,980.4,55.0,55.0,0.1042806657347493,0.38547366620070794,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 11:00:00,AWS_JAISALMER,55.6,55.6,978.6,978.6,56.0,56.0,0.11112802833874608,0.2222306808360397,Normal,Calibration drift: sustained deviation from local climatology,False,True,spike
2026-09-01 12:00:00,AWS_NOIDA,33.1,33.1,981.7,981.7,56.0,56.0,0.07338265846238116,0.20335799589785725,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 12:00:00,AWS_SHIMLA,18.825647084749743,18.009488263960844,809.9,809.3499999999999,69.82608695652173,81.65217391304348,0.43380324889950894,0.7169016244497545,Medium,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 12:00:00,AWS_KOCHI,26.0,26.0,1011.0,1011.0,77.0,77.0,0.07250195058106464,0.03625097529053232,Normal,Calibration drift: sustained deviation from local climatology,False,True,frozen_sensor
2026-09-01 12:00:00,AWS_GURGAON,42.6,27.75,967.3,976.7,100.0,73.0,0.25482291302646004,0.4607447898465633,Low,Calibration drift: sustained deviation from local climatology,True,True,multivariate_inconsistency
2026-09-01 12:00:00,AWS_BLR,27.8,25.6,912.9,911.5318683841587,80.47643574968019,68.50081176091837,0.3199330600516482,0.6599665300258241,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 12:00:00,AWS_DELHI,33.4,33.4,980.1,980.1,52.0,52.0,0.09330092008328632,0.37998379337497645,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 12:00:00,AWS_JAISALMER,57.0,57.0,978.1,978.1,51.0,51.0,0.11941094038485858,0.22637213685909596,Normal,Calibration drift: sustained deviation from local climatology,False,True,spike
2026-09-01 13:00:00,AWS_SHIMLA,17.710999930838717,17.83455782567173,809.6,809.25,73.47826086956522,83.6086956521739,0.2657936159022625,0.2995634746177979,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 13:00:00,AWS_KOCHI,26.0,26.0,1010.4,1010.4,77.0,77.0,0.11825088208432531,0.22579210770882932,Normal,Sensor fault: value frozen (stuck sensor / comms cache),False,True,frozen_sensor
2026-09-01 13:00:00,AWS_GURGAON,43.4,27.6,966.7,976.7,100.0,73.0,0.2723715427368368,0.6361857713684184,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 13:00:00,AWS_DELHI,34.3,34.3,979.3,979.3,49.0,49.0,0.1417799172552336,0.4042232919609501,Normal,Unclassified multivariate anomaly (novel pattern flagged by ML),False,False,none
2026-09-01 13:00:00,AWS_BLR,28.4,25.6,912.0,911.5318683841587,38.74783790301745,68.50081176091837,0.23583227776103335,0.6179161388805167,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 13:00:00,AWS_JAISALMER,58.1,58.1,977.5,977.5,48.0,48.0,0.12554082092818658,0.39610374379742663,Normal,Calibration drift: sustained deviation from local climatology,False,True,spike
2026-09-01 13:00:00,AWS_NOIDA,33.43333333333334,33.43333333333334,981.1,981.1,58.0,58.0,0.06561161548797875,0.19947247441065602,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 14:00:00,AWS_DELHI,33.6,33.6,979.1,979.1,52.0,52.0,0.07770747099556088,0.2055204021644471,Normal,Unclassified multivariate anomaly (novel pattern flagged by ML),False,False,none
2026-09-01 14:00:00,AWS_BLR,28.5,28.5,911.3,911.3,28.83281039302441,28.83281039302441,0.08954745929191664,0.21144039631262498,Normal,Calibration drift: sustained deviation from local climatology,False,True,communication_dropout
2026-09-01 14:00:00,AWS_GURGAON,43.4,27.6,966.1,976.7,87.0,73.0,0.4070838714637991,0.7035419357318995,Medium,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 14:00:00,AWS_JAISALMER,58.8,58.8,977.0,977.0,45.0,45.0,0.10368824122153424,0.3851774539441004,Normal,Calibration drift: sustained deviation from local climatology,False,True,spike
2026-09-01 14:00:00,AWS_SHIMLA,19.509224767324774,17.77430175081675,808.7,809.1,89.13043478260869,86.45652173913044,0.3257593392904148,0.4962130029785407,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 14:00:00,AWS_KOCHI,26.0,26.0,1009.8,1009.8,79.0,79.0,0.14949393418012202,0.4080803004233943,Normal,Sensor fault: value frozen (stuck sensor / comms cache),False,True,frozen_sensor
2026-09-01 14:00:00,AWS_NOIDA,32.266666666666666,33.266666666666666,981.0,981.1500000000001,73.0,75.0,0.16699203268638219,0.2501626830098578,Low,Data spike: implausible instantaneous jump,True,True,calibration_drift
2026-09-01 15:00:00,AWS_SHIMLA,22.97754076194128,17.455499965419357,808.5,808.95,83.78260869565217,89.7391304347826,0.2739859389647903,0.3036596361490618,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 15:00:00,AWS_JAISALMER,59.2,59.2,976.5,976.5,45.0,45.0,0.08960636480667131,0.37813651573666895,Normal,Calibration drift: sustained deviation from local climatology,False,True,spike
2026-09-01 15:00:00,AWS_BLR,28.7,25.6,911.1,911.5318683841587,68.24955039749754,68.50081176091837,0.16651553038559844,0.2499244318594659,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 15:00:00,AWS_KOCHI,26.0,26.0,1009.7,1010.65,81.0,80.0,0.151167250002474,0.4089169583345703,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 15:00:00,AWS_GURGAON,43.1,27.55,965.7,976.8,88.0,73.0,0.2541305919128469,0.6270652959564235,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 15:00:00,AWS_DELHI,31.7,31.7,978.9,978.9,61.0,61.0,0.14816125627122026,0.40741396146894343,Normal,Data spike: implausible instantaneous jump,False,False,none
2026-09-01 15:00:00,AWS_NOIDA,33.9,33.9,980.5,980.5,69.0,69.0,0.09978759482751301,0.3832271307470898,Normal,Data spike: implausible instantaneous jump,False,True,calibration_drift
2026-09-01 16:00:00,AWS_JAISALMER,58.9,58.9,976.2,976.2,46.0,46.0,0.08669217948097904,0.37667942307382285,Normal,Calibration drift: sustained deviation from local climatology,False,True,spike
2026-09-01 16:00:00,AWS_NOIDA,33.43333333333334,33.43333333333334,980.5,980.5,75.0,75.0,0.06152344870606038,0.03076172435303019,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 16:00:00,AWS_SHIMLA,19.545704222242637,17.1,808.6,808.8,83.43478260869566,90.52173913043478,0.24962998926756205,0.29148166130044767,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 16:00:00,AWS_KOCHI,26.0,26.0,1009.9,1010.9,84.0,79.0,0.18640805676741654,0.2598706950503749,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 16:00:00,AWS_GURGAON,40.5,27.6,965.8,976.9,100.0,73.0,0.3848514884112955,0.6924257442056477,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 16:00:00,AWS_DELHI,32.1,32.1,978.7,978.7,59.0,59.0,0.04935598580190883,0.024677992900954415,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 16:00:00,AWS_BLR,27.3,23.5,910.8,911.3,13.97524836093098,70.51653786263351,0.2662110337681687,0.6331055168840843,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 17:00:00,AWS_NOIDA,35.266666666666666,35.266666666666666,980.3,980.3,75.0,75.0,0.09138638562871701,0.21235985948102515,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 17:00:00,AWS_KOCHI,26.0,26.0,1009.7,1010.95,80.0,79.0,0.2285646161623327,0.44761564141449967,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 17:00:00,AWS_JAISALMER,33.5,54.8,976.3,977.15,47.0,54.5,0.17835512635227757,0.4225108965094721,Low,Data spike: implausible instantaneous jump,True,False,none
2026-09-01 17:00:00,AWS_BLR,27.7,27.7,911.3,911.3,19.990820247510833,19.990820247510833,0.09177150661482858,0.3792190866407476,Normal,Calibration drift: sustained deviation from local climatology,False,True,communication_dropout
2026-09-01 17:00:00,AWS_GURGAON,40.3,37.55,965.7,978.5999999999999,100.0,100.0,0.2217478897667418,0.44420727821670425,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 17:00:00,AWS_DELHI,27.965529279960492,30.8,978.7,979.3,64.0,62.0,0.2108678694572045,0.43876726806193556,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-01 17:00:00,AWS_SHIMLA,23.215842361747956,17.1,808.2,808.7,92.08695652173913,90.95652173913044,0.2913387526105812,0.3123360429719573,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 18:00:00,AWS_DELHI,30.77824976852948,30.77824976852948,979.2,979.2,62.0,62.0,0.12730798207547261,0.39698732437106965,Normal,Data spike: implausible instantaneous jump,False,True,noise_burst
2026-09-01 18:00:00,AWS_GURGAON,39.8,37.55,966.4,978.5999999999999,100.0,100.0,0.22781205867561244,0.4472393626711395,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 18:00:00,AWS_JAISALMER,32.2,32.2,976.7,976.7,53.0,53.0,0.04265836058844743,0.021329180294223715,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 18:00:00,AWS_NOIDA,34.4,34.4,981.0,981.0,82.0,82.0,0.08364561322296825,0.2084894732781508,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 18:00:00,AWS_KOCHI,26.0,26.0,1010.7,1010.95,83.0,79.0,0.2650430307796098,0.4658548487231382,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 18:00:00,AWS_BLR,25.8,23.4,911.9,911.3,0.7362269751005512,77.25826893131676,0.1725552750883989,0.41961097087753274,Low,Unclassified multivariate anomaly (novel pattern flagged by ML),True,True,communication_dropout
2026-09-01 18:00:00,AWS_SHIMLA,20.827175930266105,17.1,808.4,808.6500000000001,93.73913043478261,91.6086956521739,0.2488065327899626,0.29106993306164797,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 19:00:00,AWS_SHIMLA,17.0,17.1,808.7,808.55,93.3913043478261,92.02173913043478,0.2593088668897509,0.2963211001115421,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 19:00:00,AWS_GURGAON,38.6,37.55,997.0,978.5999999999999,100.0,100.0,0.39913845378148893,0.6995692268907445,Low,Data spike: implausible instantaneous jump,True,True,multivariate_inconsistency
2026-09-01 19:00:00,AWS_BLR,24.0,23.4,912.6,911.3,78.69243775021384,77.25826893131676,0.25186575766174957,0.6259328788308748,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 19:00:00,AWS_DELHI,26.899911780357673,30.8,980.1,979.6,67.0,62.0,0.1697424299248585,0.5848712149624292,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-01 19:00:00,AWS_JAISALMER,30.4,30.4,977.3,977.3,60.0,60.0,0.045149294056460905,0.022574647028230452,Normal,Calibration drift: sustained deviation from local climatology,False,False,none
2026-09-01 19:00:00,AWS_NOIDA,34.333333333333336,34.333333333333336,981.7,981.7,88.0,88.0,0.06097562268895329,0.1971544780111433,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 19:00:00,AWS_KOCHI,26.0,26.0,1011.7,1010.95,86.0,79.0,0.2446591319319896,0.45566289929932813,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 20:00:00,AWS_SHIMLA,17.2,16.95,809.4,808.55,92.04347826086956,92.02173913043478,0.2520844891476934,0.29270891124051335,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 20:00:00,AWS_DELHI,28.543867696397747,31.25,981.1,979.8,73.0,61.5,0.16827194239185952,0.41746930452926306,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-01 20:00:00,AWS_GURGAON,38.4,37.55,997.9,973.3,100.0,100.0,0.2737056010346831,0.47018613385067487,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 20:00:00,AWS_BLR,23.5,23.5,913.4,913.4,66.48508565920321,66.48508565920321,0.05189535316305914,0.02594767658152957,Normal,Calibration drift: sustained deviation from local climatology,False,True,communication_dropout
2026-09-01 20:00:00,AWS_JAISALMER,15.519804232682468,56.3,978.0,977.4,62.0,52.0,0.17784435146293157,0.4222555090647991,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 20:00:00,AWS_KOCHI,26.0,26.0,1012.6,1011.2,87.0,79.0,0.24085936028488472,0.287096346809109,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 20:00:00,AWS_NOIDA,35.06666666666666,35.06666666666666,982.7,982.7,89.0,89.0,0.09162247502625333,0.37914457084645997,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 21:00:00,AWS_GURGAON,38.4,37.75,998.4,973.5,100.0,100.0,0.23940247024192837,0.4530345684542975,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 21:00:00,AWS_JAISALMER,23.39751116810851,56.3,978.6,977.4,64.0,52.0,0.16973508498940748,0.41820087582803706,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 21:00:00,AWS_DELHI,32.86123254982958,31.7,981.5,980.0,76.0,61.0,0.23347299106410604,0.616736495532053,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-01 21:00:00,AWS_SHIMLA,16.8,16.95,809.3,808.6500000000001,90.69565217391305,92.06521739130434,0.2481678892601508,0.29075061129674207,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 21:00:00,AWS_KOCHI,26.0,26.0,1013.2,1011.2,89.0,79.0,0.22601931644100065,0.4463429915538336,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 21:00:00,AWS_BLR,23.3,23.3,911.7637367683174,911.7637367683174,70.51653786263351,70.51653786263351,0.09182750241981273,0.21258041787657303,Normal,Data spike: implausible instantaneous jump,False,True,noise_burst
2026-09-01 21:00:00,AWS_NOIDA,35.9,35.9,983.0,983.0,90.0,90.0,0.05540834067461819,0.19437083700397575,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 22:00:00,AWS_JAISALMER,-29.41025962492467,56.3,978.6,977.4,65.0,52.0,0.27583417890125395,0.637917089450627,Low,Data spike: implausible instantaneous jump,True,True,communication_dropout
2026-09-01 22:00:00,AWS_KOCHI,26.0,14.85,1013.6,1011.2,91.0,78.0,0.2302294006200439,0.4484480336433553,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 22:00:00,AWS_NOIDA,36.233333333333334,36.233333333333334,983.1,983.1,94.0,94.0,0.053539069219596794,0.19343620127646505,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 22:00:00,AWS_DELHI,22.290718307230605,31.7,981.5,980.1,80.0,61.0,0.3950878191137134,0.6975439095568567,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-01 22:00:00,AWS_SHIMLA,16.6,17.1,809.2,808.6500000000001,90.34782608695652,92.54347826086956,0.2489070239280777,0.2911201786307055,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 22:00:00,AWS_BLR,21.9,23.3,915.0926984553835,911.3,78.07290310219679,70.51653786263351,0.19130441516615823,0.26231887424974576,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-01 22:00:00,AWS_GURGAON,38.1,38.25,998.5,967.6,100.0,100.0,0.2316116664341149,0.44913916655039077,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 23:00:00,AWS_JAISALMER,-25.966040293608735,-25.966040293608735,978.3,978.3,65.0,65.0,0.14795116586011642,0.4073089162633915,Normal,Calibration drift: sustained deviation from local climatology,False,True,communication_dropout
2026-09-01 23:00:00,AWS_SHIMLA,16.5,17.1,809.0,808.6500000000001,92.0,92.54347826086956,0.2477678304289532,0.29055058188114324,Low,Sensor fault: reading outside physically possible range,True,True,calibration_drift
2026-09-01 23:00:00,AWS_BLR,22.3,22.3,916.6279519698367,916.6279519698367,84.0,84.0,0.09419493125870147,0.2137641322960174,Normal,Data spike: implausible instantaneous jump,False,True,noise_burst
2026-09-01 23:00:00,AWS_KOCHI,26.0,3.9499999999999993,1012.8,1011.2,90.0,78.0,0.22988748677780388,0.2816104100555686,Low,Sensor fault: value frozen (stuck sensor / comms cache),True,True,frozen_sensor
2026-09-01 23:00:00,AWS_GURGAON,37.0,38.4,998.0,967.6,100.0,100.0,0.25603165552359813,0.46134916109513235,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-01 23:00:00,AWS_NOIDA,35.16666666666667,35.16666666666667,983.0,983.0,95.0,95.0,0.06690441653917939,0.20011887493625635,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
2026-09-01 23:00:00,AWS_DELHI,29.03769457418343,31.23912488426474,981.0,979.85,82.0,61.5,0.25646241929551483,0.6282312096477574,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-02 00:00:00,AWS_BLR,21.7,23.4,911.3532673013988,911.3,88.0,68.50081176091837,0.17478179505133248,0.2540575641923329,Low,Data spike: implausible instantaneous jump,True,True,noise_burst
2026-09-02 00:00:00,AWS_GURGAON,37.0,38.4,997.5,967.4,100.0,100.0,0.24313767733076044,0.4549021719987135,Low,Localized fault: disagrees with neighboring stations,True,True,multivariate_inconsistency
2026-09-02 00:00:00,AWS_NOIDA,35.5,35.5,982.4,982.4,97.0,97.0,0.06186712626434416,0.19760022979883873,Normal,Calibration drift: sustained deviation from local climatology,False,True,calibration_drift
